ObjectId2,Fuel Type Code,Station Name,Street Address,City,State,ZIP,Status Code,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Network,EV Network Web,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Open Date,EV Connector Types,Country,EV Pricing,Restricted Access,STATEFP,COUNTYFP,County,TRACTCE,GEOID,NAME,NAMELSAD,ALAND,AWATER,INTPTLAT,INTPTLON,Tract,GreaterRegion,MTFCC,FUNCSTAT,ALAND_sqm,AWATER_sqm,Contiguous,Contiguo_1,Contiguo_2,UCD_urban_,Tract_POPU,NAME_12,SQMI_ALAND,DAC,Income_Gro,Shape_Leng,Join_Count,TARGET_FID,x,y,ObjectId,x2,y2,DAC/LIC,rural,DCFC,EV Network Clean,weight,weight_
3226,ELEC,5860 JEFFERSON 4,5860 W Jefferson Blvd,Los Angeles,CA,90016,E,,2,,ChargePoint Network,http://www.chargepoint.com/,34.024877,-118.375704,8/19/23 7:00,159204,2023-08-19 00:14:12 UTC,,6/12/20 7:00,J1772,US,,,6,37,Los Angeles County,220100,6037220100,2201,Census Tract 2201,979760,635,34.023934,-118.3662035,6037220100,Los Angeles,G5020,S,979760,635,16918169,3748.02911,4513.88,Urban,2415,Los Angeles County,0.378287296,Disadvantaged Community,Low,5178.65949,7,5398,-118.375704,34.024877,3478,-118.375704,34.024877,1,0,0,ChargePoint Network,3.82E-05,5.53E-05
946,ELEC,Future Nissan of Roseville,600 Automall Dr,Roseville,CA,95661,E,,1,,Non-Networked,,38.752198,-121.256452,2/10/22 8:00,48175,2022-02-10 19:42:29 UTC,P,3/15/11 7:00,J1772,US,,,6,61,Placer County,20717,6061020717,207.17,Census Tract 207.17,6328484,0,38.7523505,-121.245495,6061020717,Sacramento,G5020,S,6328484,0,1961917,842.9358486,2327.48,Urban,4188,Placer County,2.443917938,,High,12695.17452,16,6188,-121.256452,38.752198,946,-121.256452,38.752198,0,0,0,Other,6.82E-05,9.88E-05
15491,ELEC,6790 Florin Perkins EV,6790 Florin Perkins Rd,Sacramento,CA,95828,E,,2,,Non-Networked,,38.50398,-121.3913,3/8/23 8:00,253914,2023-03-08 17:16:33 UTC,P,10/14/22 7:00,J1772,US,,FALSE,6,67,Sacramento County,9201,6067009201,92.01,Census Tract 92.01,56006119,11789,38.5001117,-121.3413811,6067009201,Sacramento,G5020,S,56006119,11789,1961917,842.9358486,2327.48,Urban,5151,Sacramento County,21.62408846,Disadvantaged Community,Low,38851.44878,2,7606,-121.3913,38.50398,15941,-121.3913,38.50398,1,0,0,Other,6.82E-05,9.88E-05
2227,ELEC,Ridge at Creekside,1148 Galleria Blvd,Roseville,CA,95678,E,,2,,Volta,https://voltacharging.com/,38.770272,-121.2633315,8/19/23 7:00,145247,2023-08-19 00:57:31 UTC,,9/1/19 7:00,J1772,US,,FALSE,6,61,Placer County,21003,6061021003,210.03,Census Tract 210.03,7614997,0,38.7645678,-121.2756981,6061021003,Sacramento,G5020,S,7614997,0,1961917,842.9358486,2327.48,Urban,6764,Placer County,2.940158236,,Middle,13445.02883,12,5911,-121.2633315,38.770272,2529,-121.2633315,38.770272,0,0,0,Volta,6.82E-05,9.88E-05
8907,ELEC,"STC VENTURE EV1-CT 18,20",330 S Murphy Ave,Sunnyvale,CA,94086,E,,2,,ChargePoint Network,http://www.chargepoint.com/,37.372971,-122.030954,8/19/23 7:00,180764,2023-08-19 00:23:47 UTC,,1/27/21 8:00,J1772,US,,,6,85,Santa Clara County,508602,6085508602,5086.02,Census Tract 5086.02,1340639,0,37.3727792,-122.0289163,6085508602,San Francisco,G5020,S,1340639,0,6987344,1863.146371,3750.29,Urban,5054,Santa Clara County,0.517622627,,Middle,4712.748319,44,2058,-122.030954,37.372971,8162,-122.030954,37.372971,0,0,0,ChargePoint Network,3.82E-05,5.53E-05
12972,ELEC,9310 Mason Ave,9310 Mason Ave,Los Angeles,CA,91311,E,,1,,FLO,https://flo.ca/,34.23994044,-118.5796936,8/19/23 7:00,218998,2023-08-19 01:00:37 UTC,,5/21/22 7:00,J1772,US,,,6,37,Los Angeles County,113303,6037113303,1133.03,Census Tract 1133.03,4073592,7269,34.2436235,-118.5775956,6037113303,Los Angeles,G5020,S,4073592,7269,16918169,3748.02911,4513.88,Urban,4191,Los Angeles County,1.578597718,,High,9464.342597,13,6577,-118.5796936,34.23994044,12794,-118.5796936,34.23994044,0,0,0,FLO,3.82E-05,5.53E-05
9439,ELEC,ABM ELS STATION 11,6210 Stoneridge Mall Rd,Pleasanton,CA,94588,E,,2,,ChargePoint Network,http://www.chargepoint.com/,37.695408,-121.923226,8/19/23 7:00,182955,2023-08-19 00:13:42 UTC,,1/27/21 8:00,J1772,US,,,6,1,Alameda County,450602,6001450602,4506.02,Census Tract 4506.02,6218730,0,37.6706445,-121.9128416,6001450602,San Francisco,G5020,S,6218730,0,6987344,1863.146371,3750.29,Urban,10265,Alameda County,2.432493565,,High,17741.73429,36,1608,-121.923226,37.695408,9423,-121.923226,37.695408,0,0,0,ChargePoint Network,3.82E-05,5.53E-05
16096,ELEC,THE ELEMENT 09283,6782 Quintal Rd,Manteca,CA,95337,E,,2,,ChargePoint Network,http://www.chargepoint.com/,37.782381,-121.223384,8/19/23 7:00,261704,2023-08-19 00:44:29 UTC,,6/1/23 7:00,J1772,US,,,6,77,San Joaquin County,5114,6077005114,51.14,Census Tract 51.14,6993812,0,37.7819068,-121.2229179,6077005114,Central Other,G5020,S,6993812,0,1031097,443.6045041,2324.36,Urban,10238,San Joaquin County,2.70032094,Disadvantaged Community,High,16403.11093,16,369,-121.223384,37.782381,16655,-121.223384,37.782381,1,0,0,ChargePoint Network,6.82E-05,9.88E-05
16236,ELEC,ACP MANAGEMENT SIERRA GARDENS,16245 Lakewood Blvd,Bellflower,CA,90706,E,,2,,ChargePoint Network,http://www.chargepoint.com/,33.886128,-118.143066,8/19/23 7:00,262921,2023-08-19 00:45:26 UTC,,6/20/23 7:00,J1772,US,,,6,37,Los Angeles County,554301,6037554301,5543.01,Census Tract 5543.01,675594,0,33.8822626,-118.1456094,6037554301,Los Angeles,G5020,S,675594,0,16918169,3748.02911,4513.88,Urban,3499,Los Angeles County,0.260848195,Disadvantaged Community,Low,4340.916784,2,6180,-118.143066,33.886128,16272,-118.143066,33.886128,1,0,0,ChargePoint Network,3.82E-05,5.53E-05
7161,ELEC,BWP EV CHARGE BWP BTC E2,201 E Magnolia Blvd,Burbank,CA,91502,E,,2,,ChargePoint Network,http://www.chargepoint.com/,34.184248,-118.312292,8/19/23 7:00,177474,2023-08-19 00:10:46 UTC,,1/27/21 8:00,J1772,US,,,6,37,Los Angeles County,310701,6037310701,3107.01,Census Tract 3107.01,515339,0,34.1853923,-118.312844,6037310701,Los Angeles,G5020,S,515339,0,16918169,3748.02911,4513.88,Urban,2181,Los Angeles County,0.198973419,Disadvantaged Community,Low,3630.894985,12,1110,-118.312292,34.184248,7510,-118.312292,34.184248,1,0,0,ChargePoint Network,3.82E-05,5.53E-05
995,ELEC,City of Pasadena - Marriott Garage,171 N Raymond Ave,Pasadena,CA,91103,E,,3,,Non-Networked,,34.148874,-118.148914,1/10/23 8:00,53677,2023-02-14 15:54:11 UTC,LG,7/1/13 7:00,J1772,US,,FALSE,6,37,Los Angeles County,461902,6037461902,4619.02,Census Tract 4619.02,835320,0,34.1487588,-118.1481189,6037461902,Los Angeles,G5020,S,835320,0,16918169,3748.02911,4513.88,Urban,1801,Los Angeles County,0.322519881,,Low,3772.317553,12,6337,-118.148914,34.148874,995,-118.148914,34.148874,1,0,0,Other,3.82E-05,5.53E-05
3536,ELEC,IRVINE  CO  OFC NEWPORT GATE 02,19800 MacArthur Blvd.,Irvine,CA,92612,E,,1,,ChargePoint Network,http://www.chargepoint.com/,33.654883,-117.860476,8/19/23 7:00,159687,2023-08-19 00:09:28 UTC,,6/12/20 7:00,J1772,US,,,6,59,Orange County,62610,6059062610,626.1,Census Tract 626.10,11653249,145012,33.6691905,-117.8609131,6059062610,Los Angeles,G5020,S,11653249,145012,16918169,3748.02911,4513.88,Urban,10440,Orange County,4.499270158,,Middle,13375.58149,118,184,-117.860476,33.654883,3499,-117.860476,33.654883,0,0,0,ChargePoint Network,3.82E-05,5.53E-05
6381,ELEC,UCSD TORREYPINES S3,10280 N Torrey Pines Rd,San Diego,CA,92037,E,,2,,ChargePoint Network,http://www.chargepoint.com/,32.890049,-117.243439,8/19/23 7:00,176699,2023-08-19 00:14:40 UTC,,1/27/21 8:00,J1772,US,,,6,73,San Diego County,8312,6073008312,83.12,Census Tract 83.12,8620759,3182807,32.9053825,-117.252727,6073008312,San Diego,G5020,S,8620759,3182807,3153807,966.3614081,3263.59,Urban,3528,San Diego County,3.328480322,,High,23960.78061,25,1998,-117.243439,32.890049,6888,-117.243439,32.890049,0,0,0,ChargePoint Network,6.82E-05,9.88E-05
4270,ELEC,IRONWORKS IRONWORKS1,471 E Evelyn Ave,Sunnyvale,CA,94086,T,,1,,ChargePoint Network,http://www.chargepoint.com/,37.376252,-122.025218,8/19/23 7:00,160152,2023-08-19 00:05:28 UTC,,6/12/20 7:00,J1772,US,,,6,85,Santa Clara County,508602,6085508602,5086.02,Census Tract 5086.02,1340639,0,37.3727792,-122.0289163,6085508602,San Francisco,G5020,S,1340639,0,6987344,1863.146371,3750.29,Urban,5054,Santa Clara County,0.517622627,,Middle,4712.748319,44,2058,-122.025218,37.376252,4741,-122.025218,37.376252,0,0,0,ChargePoint Network,3.82E-05,5.53E-05
2662,ELEC,6007 Variel Ave,6007 Variel Ave,Woodland Hills,CA,91367,E,,1,,FLO,https://flo.ca/,34.17982981,-118.5926815,8/19/23 7:00,154154,2023-08-19 01:00:37 UTC,,2/28/20 8:00,J1772,US,,,6,37,Los Angeles County,134905,6037134905,1349.05,Census Tract 1349.05,2586737,0,34.1833588,-118.5842954,6037134905,Los Angeles,G5020,S,2586737,0,16918169,3748.02911,4513.88,Urban,4552,Los Angeles County,0.998744329,,Middle,6726.080593,2,7247,-118.5926815,34.17982981,2807,-118.5926815,34.17982981,0,0,0,FLO,3.82E-05,5.53E-05
15380,ELEC,MARRIOTT DOWNEY STATION 9960,9066 Firestone Blvd,Downey,CA,90241,E,,2,,ChargePoint Network,http://www.chargepoint.com/,33.93436,-118.122633,8/19/23 7:00,259505,2023-08-19 00:41:13 UTC,,4/16/23 7:00,J1772,US,,,6,37,Los Angeles County,551102,6037551102,5511.02,Census Tract 5511.02,1641502,43620,33.9259214,-118.1206401,6037551102,Los Angeles,G5020,S,1641502,43620,16918169,3748.02911,4513.88,Urban,5427,Los Angeles County,0.633787977,Disadvantaged Community,Low,6288.462692,3,7674,-118.122633,33.93436,15852,-118.122633,33.93436,1,0,0,ChargePoint Network,3.82E-05,5.53E-05
10014,ELEC,META BUR102-08,322 Airport Blvd.,Burlingame,CA,94010,E,,2,,ChargePoint Network,http://www.chargepoint.com/,37.590382,-122.335289,8/19/23 7:00,194266,2023-08-19 00:30:18 UTC,,8/26/21 7:00,J1772,US,,,6,81,San Mateo County,605400,6081605400,6054,Census Tract 6054,2643187,1270706,37.5910356,-122.3453899,6081605400,San Francisco,G5020,S,2643187,1270706,6987344,1863.146371,3750.29,Urban,6142,San Mateo County,1.020539787,,Middle,8338.933767,52,4860,-122.335289,37.590382,10022,-122.335289,37.590382,0,0,0,ChargePoint Network,3.82E-05,5.53E-05
8855,ELEC,CITYOF PETALUMA CITY HALL WEST2,11 English St,Petaluma,CA,94952,E,,2,,ChargePoint Network,http://www.chargepoint.com/,38.231377,-122.64457,8/18/23 7:00,179478,2023-08-18 23:59:07 UTC,,1/27/21 8:00,J1772,US,,,6,97,Sonoma County,150800,6097150800,1508,Census Tract 1508,13816442,0,38.2087678,-122.6647282,6097150800,San Francisco,G5020,S,13816442,0,414039,296.4496002,1396.66,Urban,5401,Sonoma County,5.334555889,,Middle,20241.09549,2,5794,-122.64457,38.231377,8912,-122.64457,38.231377,0,0,0,ChargePoint Network,3.82E-05,5.53E-05
2015,ELEC,3211 Beverly Blvd,3211 Beverly Blvd,Los Angeles,CA,90057,E,,1,,FLO,https://flo.ca/,34.07244477,-118.2834075,8/19/23 7:00,154395,2023-08-19 01:00:37 UTC,,3/10/20 7:00,J1772,US,,,6,37,Los Angeles County,208610,6037208610,2086.1,Census Tract 2086.10,350137,0,34.072159,-118.2817725,6037208610,Los Angeles,G5020,S,350137,0,16918169,3748.02911,4513.88,Urban,4351,Los Angeles County,0.135188596,Disadvantaged Community,Low,2520.610323,3,664,-118.2834075,34.07244477,2399,-118.2834075,34.07244477,1,0,0,FLO,3.82E-05,5.53E-05
12329,ELEC,Long Beach Marketplace,6475 Pacific Coast Highway,Long Beach,CA,90803,E,,2,,Volta,https://voltacharging.com/,33.758071,-118.108734,8/19/23 7:00,212372,2023-08-19 00:58:33 UTC,,3/25/22 7:00,J1772,US,,FALSE,6,37,Los Angeles County,980007,6037980007,9800.07,Census Tract 9800.07,2401374,303692,33.7665067,-118.1007304,6037980007,Los Angeles,G5020,S,2401374,303692,16918169,3748.02911,4513.88,Urban,0,Los Angeles County,0.92717569,Disadvantaged Community,,7358.771554,3,220,-118.108734,33.758071,12517,-118.108734,33.758071,1,0,0,Volta,3.82E-05,5.53E-05
9921,ELEC,TARGET CORP SUNSET BLVD 8,5500 Sunset Blvd,Los Angeles,CA,90028,E,,2,,ChargePoint Network,http://www.chargepoint.com/,34.097941,-118.309426,8/19/23 7:00,183410,2023-08-19 00:25:58 UTC,,1/27/21 8:00,J1772,US,,,6,37,Los Angeles County,190901,6037190901,1909.01,Census Tract 1909.01,490199,0,34.0944222,-118.3124771,6037190901,Los Angeles,G5020,S,490199,0,16918169,3748.02911,4513.88,Urban,4587,Los Angeles County,0.1892672,Disadvantaged Community,Low,2831.920784,14,7053,-118.309426,34.097941,9515,-118.309426,34.097941,1,0,0,ChargePoint Network,3.82E-05,5.53E-05
5563,ELEC,CENTERCAL NORTH DECK EV5,6480 Pacific Coast Hwy,Long Beach,CA,90803,E,,2,,ChargePoint Network,http://www.chargepoint.com/,33.757182,-118.11068,8/19/23 7:00,175837,2023-08-19 00:20:39 UTC,,1/27/21 8:00,J1772,US,,,6,37,Los Angeles County,577604,6037577604,5776.04,Census Tract 5776.04,853428,653137,33.7557499,-118.1100855,6037577604,Los Angeles,G5020,S,853428,653137,16918169,3748.02911,4513.88,Urban,1367,Los Angeles County,0.334573213,,High,8802.657088,30,6091,-118.11068,33.757182,5725,-118.11068,33.757182,0,0,0,ChargePoint Network,3.82E-05,5.53E-05
861,ELEC,West Los Angeles Veterans Affairs Medical Center,11301 Wilshire Blvd,Los Angeles,CA,90073,E,,1,,Non-Networked,,34.053085,-118.4529,2/22/21 8:00,52467,2021-03-11 23:22:17 UTC,FG,6/30/13 7:00,J1772,US,,,6,37,Los Angeles County,701100,6037701100,7011,Census Tract 7011,2530605,0,34.0575853,-118.4570059,6037701100,Los Angeles,G5020,S,2530605,0,16918169,3748.02911,4513.88,Urban,1101,Los Angeles County,0.977071266,,Low,8608.660838,3,6294,-118.4529,34.053085,344,-118.4529,34.053085,1,0,0,Other,3.82E-05,5.53E-05
2179,ELEC,Henningson Lotus Park,950 Lotus Rd,Lotus,CA,95651,E,,3,,Non-Networked,,38.803763,-120.907674,8/4/21 7:00,143997,2022-02-10 19:42:29 UTC,LG,9/15/19 7:00,J1772,US,Free,FALSE,6,17,El Dorado County,30901,6017030901,309.01,Census Tract 309.01,64933945,0,38.7788655,-120.9351547,6017030901,Sacramento,G5020,S,64933945,0,0,0,0,Rural,3251,El Dorado County,25.0711268,,High,51888.55155,2,1652,-120.907674,38.803763,2084,-120.907674,38.803763,0,1,0,Other,6.82E-05,9.88E-05
7445,ELEC,SCCOA EVS2-14,2910 Tannery Way,Santa Clara,CA,95054,E,,2,,ChargePoint Network,http://www.chargepoint.com/,37.383606,-121.981181,8/19/23 7:00,178671,2023-08-19 00:04:27 UTC,,1/27/21 8:00,J1772,US,,,6,85,Santa Clara County,505202,6085505202,5052.02,Census Tract 5052.02,9201412,0,37.3702336,-121.9605786,6085505202,San Francisco,G5020,S,9201412,0,6987344,1863.146371,3750.29,Urban,6936,Santa Clara County,3.547992051,Disadvantaged Community,Low,16508.35327,196,4932,-121.981181,37.383606,7454,-121.981181,37.383606,1,0,0,ChargePoint Network,3.82E-05,5.53E-05
11004,ELEC,SANTA CLARA U. MAIN GARAGE 01,500 El Camino Real,Santa Clara,CA,95050,E,,2,,ChargePoint Network,http://www.chargepoint.com/,37.349709,-121.937102,8/18/23 7:00,196201,2023-08-18 23:59:53 UTC,,9/23/21 7:00,J1772,US,,,6,85,Santa Clara County,505203,6085505203,5052.03,Census Tract 5052.03,1493748,0,37.3470148,-121.9330696,6085505203,San Francisco,G5020,S,1493748,0,6987344,1863.146371,3750.29,Urban,5964,Santa Clara County,0.576798164,,Middle,6442.7951,18,1262,-121.937102,37.349709,11133,-121.937102,37.349709,0,0,0,ChargePoint Network,3.82E-05,5.53E-05
1900,ELEC,The Redwood Riverwalk Hotel - Tesla Destination,1859 Alamar Wy,Fortuna,CA,95540,E,,2,,Tesla Destination,https://www.tesla.com/destination-charging,40.578286,-124.152926,10/6/22 7:00,112973,2023-01-18 15:15:20 UTC,P,12/10/15 8:00,TESLA,US,Free,,6,23,Humboldt County,10800,6023010800,108,Census Tract 108,102209707,22910346,40.6530627,-124.2233155,6023010800,Northern Other,G5020,S,102209707,22910346,0,0,0,Rural,4606,Humboldt County,39.4709009,,Low,81379.02518,8,3991,-124.152926,40.578286,1228,-124.152926,40.578286,1,1,0,Tesla Destination,6.82E-05,9.88E-05
3267,ELEC,IRVINE  CO  OFC 4780 EASTGATE 2,4780 Eastgate Mall,San Diego,CA,92121,E,,2,,ChargePoint Network,http://www.chargepoint.com/,32.881154,-117.203324,8/19/23 7:00,158990,2023-08-19 00:16:50 UTC,,6/12/20 7:00,J1772,US,,,6,73,San Diego County,8339,6073008339,83.39,Census Tract 83.39,11791380,74176,32.9028483,-117.2312349,6073008339,San Diego,G5020,S,11791380,74176,3153807,966.3614081,3263.59,Urban,1987,San Diego County,4.557649167,,Middle,21187.23387,49,2099,-117.203324,32.881154,3793,-117.203324,32.881154,0,0,0,ChargePoint Network,6.82E-05,9.88E-05
5680,ELEC,24HUNDRED STATION 5,2360 Mission College Blvd,Santa Clara,CA,95054,E,,1,,ChargePoint Network,http://www.chargepoint.com/,37.387426,-121.96708,8/19/23 7:00,175559,2023-08-19 00:22:06 UTC,,1/27/21 8:00,J1772,US,,,6,85,Santa Clara County,505001,6085505001,5050.01,Census Tract 5050.01,8934559,0,37.4003014,-121.9712258,6085505001,San Francisco,G5020,S,8934559,0,6987344,1863.146371,3750.29,Urban,10204,Santa Clara County,3.390089846,,Middle,13585.80784,79,3711,-121.96708,37.387426,5442,-121.96708,37.387426,0,0,0,ChargePoint Network,3.82E-05,5.53E-05
5708,ELEC,VTA RIVER OAKS 1,3331 North First Street,San Jose,CA,95134,E,,2,,ChargePoint Network,http://www.chargepoint.com/,37.398926,-121.939809,8/19/23 7:00,175881,2023-08-19 00:05:07 UTC,,1/27/21 8:00,J1772,US,,,6,85,Santa Clara County,505008,6085505008,5050.08,Census Tract 5050.08,1671576,0,37.4054756,-121.9438837,6085505008,San Francisco,G5020,S,1671576,0,6987344,1863.146371,3750.29,Urban,7769,Santa Clara County,0.657199272,,Middle,7408.421883,46,5738,-121.939809,37.398926,5811,-121.939809,37.398926,0,0,0,ChargePoint Network,3.82E-05,5.53E-05
4234,ELEC,ESSEX 1000 KIELY,1000 Kiely Blvd,Santa Clara,CA,95051,E,,2,,ChargePoint Network,http://www.chargepoint.com/,37.344423,-121.977805,8/19/23 7:00,160494,2023-08-19 00:02:55 UTC,,6/12/20 7:00,J1772,US,,,6,85,Santa Clara County,505403,6085505403,5054.03,Census Tract 5054.03,1384579,0,37.3417935,-121.9862674,6085505403,San Francisco,G5020,S,1384579,0,6987344,1863.146371,3750.29,Urban,8742,Santa Clara County,0.534588721,,Middle,5130.867694,3,1304,-121.977805,37.344423,4448,-121.977805,37.344423,0,0,0,ChargePoint Network,3.82E-05,5.53E-05
12428,ELEC,FAIRFAX FAIRFAX1,Broadway Blvd & Bolinas Ave,Fairfax,CA,94930,T,,2,,ChargePoint Network,http://www.chargepoint.com/,37.987186,-122.588835,8/19/23 7:00,211745,2023-08-19 00:36:46 UTC,,3/15/22 7:00,J1772,US,,,6,41,Marin County,114100,6041114100,1141,Census Tract 1141,7821698,0,37.9762769,-122.5941051,6041114100,San Francisco,G5020,S,7821698,0,6987344,1863.146371,3750.29,Urban,5206,Marin County,3.019973241,,Low,22371.8722,3,1739,-122.588835,37.987186,12501,-122.588835,37.987186,1,0,0,ChargePoint Network,3.82E-05,5.53E-05
12927,ELEC,BOSA D. GROUP L4 547-548,1041 Seventh Ave,San Diego,CA,92101,E,,2,,ChargePoint Network,http://www.chargepoint.com/,32.716147,-117.157943,8/19/23 7:00,213740,2023-08-19 00:30:27 UTC,,4/9/22 7:00,J1772,US,,,6,73,San Diego County,5300,6073005300,53,Census Tract 53,871344,0,32.7156831,-117.1615102,6073005300,San Diego,G5020,S,871344,0,3153807,966.3614081,3263.59,Urban,5847,San Diego County,0.336427275,Disadvantaged Community,Low,3734.031934,108,6939,-117.157943,32.716147,12474,-117.157943,32.716147,1,0,0,ChargePoint Network,6.82E-05,9.88E-05
8142,ELEC,EAST PARKING 6TH FLOOR 1,734 Fairmount Ave S,Pasadena,CA,91105,E,,2,,ChargePoint Network,http://www.chargepoint.com/,34.133697,-118.151561,8/19/23 7:00,178941,2023-08-19 00:03:14 UTC,,1/27/21 8:00,J1772,US,,,6,37,Los Angeles County,463900,6037463900,4639,Census Tract 4639,1873331,8648,34.1292208,-118.156538,6037463900,Los Angeles,G5020,S,1873331,8648,16918169,3748.02911,4513.88,Urban,3290,Los Angeles County,0.723296846,,High,5886.311362,10,2728,-118.151561,34.133697,8361,-118.151561,34.133697,0,0,0,ChargePoint Network,3.82E-05,5.53E-05
2576,ELEC,McNair High School,9550 Ronald E. McNair Way,Stockton,CA,95210,E,,1,,Non-Networked,,38.039516,-121.297808,5/3/23 7:00,147136,2023-05-03 20:36:28 UTC,P,6/20/16 7:00,J1772,US,$0.59 per kWh,FALSE,6,77,San Joaquin County,3403,6077003403,34.03,Census Tract 34.03,2592731,0,38.0361301,-121.3040245,6077003403,Central Other,G5020,S,2592731,0,1031097,443.6045041,2324.36,Urban,4800,San Joaquin County,1.001058625,Disadvantaged Community,Middle,6728.776112,1,112,-121.297808,38.039516,2710,-121.297808,38.039516,1,0,0,Other,6.82E-05,9.88E-05
7324,ELEC,VVC AUTO AUTO SOUTH,18422 Bear Valley Rd,Victorville,CA,92395,E,,2,,ChargePoint Network,http://www.chargepoint.com/,34.476161,-117.259853,8/19/23 7:00,177712,2023-08-19 00:09:43 UTC,,1/27/21 8:00,J1772,US,,,6,71,San Bernardino County,10004,6071010004,100.04,Census Tract 100.04,6728744,1117355,34.489825,-117.2703695,6071010004,Southern Other,G5020,S,6728744,1117355,326557,204.2940644,1598.47,Urban,8600,San Bernardino County,2.713819838,,Middle,11349.77537,6,4423,-117.259853,34.476161,7269,-117.259853,34.476161,0,0,0,ChargePoint Network,6.82E-05,9.88E-05
12253,ELEC,CALPOLY PS 131 EV3,1 Grand Ave,San Luis Obispo,CA,93407,E,,2,,ChargePoint Network,http://www.chargepoint.com/,35.298037,-120.656113,8/19/23 7:00,207449,2023-08-19 00:35:48 UTC,,3/2/22 8:00,J1772,US,,,6,79,San Luis Obispo County,10901,6079010901,109.01,Census Tract 109.01,18278191,22384,35.3053173,-120.6470923,6079010901,Los Angeles,G5020,S,18278191,22384,56372,37.08456582,1520.09,Urban,10885,San Luis Obispo County,7.056675443,,Low,23172.88784,21,1585,-120.656113,35.298037,12682,-120.656113,35.298037,1,0,0,ChargePoint Network,3.82E-05,5.53E-05
6047,ELEC,IRVINE  CO  OFC SPECTRUM CT 04,15615 Alton Pkwy,Irvine,CA,92618,E,,1,,ChargePoint Network,http://www.chargepoint.com/,33.655827,-117.753551,8/19/23 7:00,176993,2023-08-19 00:02:53 UTC,,1/27/21 8:00,J1772,US,,,6,59,Orange County,52518,6059052518,525.18,Census Tract 525.18,5781325,0,33.6593661,-117.7578556,6059052518,Los Angeles,G5020,S,5781325,0,16918169,3748.02911,4513.88,Urban,7589,Orange County,2.23746997,,Middle,11630.63507,136,749,-117.753551,33.655827,6507,-117.753551,33.655827,0,0,0,ChargePoint Network,3.82E-05,5.53E-05
8660,ELEC,L.A. LIVE EV CH UNIT 2,1005 Chick Hearn Ct,Los Angeles,CA,90015,E,,2,,ChargePoint Network,http://www.chargepoint.com/,34.045017,-118.268563,8/19/23 7:00,179258,2023-08-19 00:01:37 UTC,,1/27/21 8:00,J1772,US,,,6,37,Los Angeles County,207710,6037207710,2077.1,Census Tract 2077.10,1101206,0,34.0468663,-118.2616827,6037207710,Los Angeles,G5020,S,1101206,0,16918169,3748.02911,4513.88,Urban,4667,Los Angeles County,0.425184017,,High,5249.641899,83,661,-118.268563,34.045017,8821,-118.268563,34.045017,0,0,0,ChargePoint Network,3.82E-05,5.53E-05
13076,ELEC,DOT Salinas CA,80 Elvee Dr,Salinas,CA,93901,E,,5,,Non-Networked,,36.66710454,-121.6327154,5/3/23 7:00,221874,2023-05-03 20:36:28 UTC,LG,3/25/22 7:00,J1772,US,,,6,53,Monterey County,14500,6053014500,145,Census Tract 145,13886371,0,36.6483701,-121.6367227,6053014500,Central Other,G5020,S,13886371,0,174235,67.71652051,2573.01,Urban,4474,Monterey County,5.361517778,Disadvantaged Community,Low,20965.91304,10,4965,-121.6327154,36.66710454,13953,-121.6327154,36.66710454,1,0,0,Other,6.82E-05,9.88E-05
118,ELEC,University of California - Davis - Lot 1,Hilgard Ln,Davis,CA,95616,E,2,16,,Non-Networked,,38.532775,-121.748494,1/10/23 8:00,85998,2023-02-14 15:54:11 UTC,P,12/1/08 8:00,J1772 NEMA1450,US,Parking fee,TRUE,6,113,Yolo County,10501,6113010501,105.01,Census Tract 105.01,13674641,0,38.5369622,-121.7849003,6113010501,Sacramento,G5020,S,13674641,0,71684,16.07655446,4458.92,Urban,8606,Yolo County,5.279806239,,Low,19610.57461,17,2206,-121.748494,38.532775,736,-121.748494,38.532775,1,0,0,Other,6.82E-05,9.88E-05
6656,ELEC,FORTIRWINDPW WACH-390-09,390 N Loop Rd,Fort Irwin,CA,92310,E,,2,,ChargePoint Network,http://www.chargepoint.com/,35.272045,-116.682272,8/19/23 7:00,176531,2023-08-19 00:15:56 UTC,,1/27/21 8:00,J1772,US,,,6,71,San Bernardino County,25000,6071025000,250,Census Tract 250,2768993815,1598089,35.46344,-116.614245,6071025000,Southern Other,G5020,S,2768993815,1598089,0,0,0,Rural,9872,San Bernardino County,1069.723874,,Low,237964.716,33,3960,-116.682272,35.272045,6228,-116.682272,35.272045,1,1,0,ChargePoint Network,6.82E-05,9.88E-05
1776,ELEC,"Shade Hotel, Redondo Beach - Tesla Destination",655 N. Harbor Dr,Redondo Beach,CA,90277,E,,2,,Tesla Destination,https://www.tesla.com/destination-charging,33.848991,-118.394897,10/6/22 7:00,113291,2023-01-18 15:15:20 UTC,P,8/29/16 7:00,J1772 TESLA,US,Free,,6,37,Los Angeles County,621204,6037621204,6212.04,Census Tract 6212.04,1170569,998254,33.8460185,-118.39712,6037621204,Los Angeles,G5020,S,1170569,998254,16918169,3748.02911,4513.88,Urban,3052,Los Angeles County,0.450968294,,High,6088.300916,5,7326,-118.394897,33.848991,1900,-118.394897,33.848991,0,0,0,Tesla Destination,3.82E-05,5.53E-05
