"id","visited","name","address","city","state","zip","user","location","sample","tesla_network","tesla_compatible","excluded","vehicle_type","count_level1","count_level2","count_dcfast","network"
"185254","1","DC CORRIDOR GROVELAND M L2","18990 CA-120","Groveland","CA","95321","eeboyd@ucdavis.edu","(-120.226369, 37.840545","1","0","1","0","null","0","2","0","ChargePoint Network"
"185255","1","MOTEL6 LODI CA MOTEL 6 LODI 1","1140 S Cherokee Ln","Lodi","CA","95240","dchau@ucdavis.edu","(-121.258046, 38.119602","1","0","1","0","CCS","0","2","0","ChargePoint Network"
"185583","1","Safeway 0928 - Pleasant Hill, CA","600 Patterson Blvd.","Pleasant Hill","CA","94523","schakravarty@ucdavis.edu","(-122.07315, 37.93447","1","0","0","0","CCS","0","1","3","Electrify America"
"185590","1","Bryant Street Parking Garage","445 Bryant St","Palo Alto","CA","94301","dchau@ucdavis.edu","(-122.162067, 37.44662","1","0","1","0","CCS","0","6","0","POWERFLEX"
"186874","1","Copperopolis Town Square - Tesla Supercharger","100 Town Square Road","Copperopolis","CA","95228","nibarron@ucdavis.edu","(-120.653296, 37.972834","1","1","1","0","Tesla","0","0","12","Tesla"
"187151","1","Truxel Rd - Sacramento CA","3721 Truxel Rd.","Sacramento","CA","95834","dchau@ucdavis.edu","(-121.504748, 38.637266","1","0","0","0","Adapter","0","0","2","SHELL_RECHARGE"
"187715","1","Vons 11322 Los Alamitos Blvd Los Alamitos CA","11322 Los Alamitos Blvd","Los Alamitos","CA","90720","eeboyd@ucdavis.edu","(-118.071177, 33.798046","1","0","1","0","null","0","2","0","SHELL_RECHARGE"
"187908","1","Save Mart FoodMaxx 462 (Newark, CA)","39966 Cedar Blvd","Newark","CA","94560","eeboyd@ucdavis.edu","(-121.99236, 37.51923","1","0","0","0","null","0","0","4","Electrify America"
"189283","1","EVCharge4U Main Office","1805 Martin Luther King Jr Way","Berkeley","CA","94709","eeboyd@ucdavis.edu","(-122.27309, 37.874052","1","0","1","0","null","0","2","0","AMPUP"
"189493","1","GRAHAM STATION 4","1455 McCandless Dr","Milpitas","CA","95035","dchau@ucdavis.edu","(-121.90052, 37.410442","1","0","1","0","Adapter","0","1","0","ChargePoint Network"
"189494","1","GRAHAM STATION 3","1455 McCandless Dr","Milpitas","CA","95035","dchau@ucdavis.edu","(-121.900536, 37.41063","1","0","1","0","Adapter","0","2","0","ChargePoint Network"
"189495","1","GRAHAM STATION 2","1475 McCandless Dr","Milpitas","CA","95035","dchau@ucdavis.edu","(-121.90054, 37.41065","1","0","1","0","Adapter","0","2","0","ChargePoint Network"
"189575","1","GRAHAM STATION 5","1455 McCandless Dr","Milpitas","CA","95035","dchau@ucdavis.edu","(-121.90012, 37.41057","1","0","1","0","Adapter","0","2","0","ChargePoint Network"
"189576","1","GRAHAM STATION 6","1455 McCandless Dr","Milpitas","CA","95035","dchau@ucdavis.edu","(-121.90012, 37.410515","1","0","1","0","Adapter","0","2","0","ChargePoint Network"
"189577","1","GRAHAM STATION 8","1455 McCandless Dr","Milpitas","CA","95035","dchau@ucdavis.edu","(-121.900116, 37.41041","1","0","1","0","Adapter","0","2","0","ChargePoint Network"
"189578","1","GRAHAM STATION 7","1455 McCandless Dr","Milpitas","CA","95035","dchau@ucdavis.edu","(-121.900116, 37.410477","1","0","1","0","Adapter","0","1","0","ChargePoint Network"
"189584","1","GRAHAM STATION 1","1455 McCandless Dr","Milpitas","CA","95035","dchau@ucdavis.edu","(-121.90055, 37.4107","1","0","1","0","Adapter","0","2","0","ChargePoint Network"
"190479","1","Holiday Market - Tesla Supercharger","1200 West 12th Street","Alturas","CA","96101","eeboyd@ucdavis.edu","(-120.559776, 41.495392","1","1","1","0","Adapter","0","0","8","Tesla"
"190504","1","Yreka, CA - Tesla Supercharger","1808 Fort Jones Road","Yreka","CA","96097","dchau@ucdavis.edu","(-122.645088, 41.701531","1","1","1","0","Tesla","0","0","12","Tesla"
"191148","1","WALNUT CREEK BROADWAY 1-2","1390 N Broadway","Walnut Creek","CA","94596","irereyes@ucdavis.edu","(-122.059075, 37.89929","1","0","1","0","Adapter","0","2","0","ChargePoint Network"
"191360","1","STANFORD OAK ROAD #1","484 Oak Rd","Stanford","CA","94305","dchau@ucdavis.edu","(-122.184476, 37.429259","1","0","1","0","CCS","0","1","0","ChargePoint Network"
"191699","1","Shell Gas - Tesla Supercharger","10565 Copus Road","Bakersfield","CA","93313","irereyes@ucdavis.edu","(-119.040045, 35.094616","1","1","1","0","Tesla","0","0","20","Tesla"
"193594","1","PELL REDWOOD 1","504 Redwood Blvd","Novato","CA","94947","jjbang@ucdavis.edu","(-122.542206, 38.073433","1","0","1","0","CCS","0","2","0","ChargePoint Network"
"194068","1","Circle K - Tesla Supercharger","30515 Temecula Parkway","Temecula","CA","92592","irereyes@ucdavis.edu","(-117.12932, 33.475149","1","1","1","0","Tesla","0","0","8","Tesla"
"194075","1","The Shoppes at Chino Hills - Tesla Supercharger","13920 City Center Drive","Chino Hills","CA","91709","irereyes@ucdavis.edu","(-117.731178, 34.002241","1","1","1","0","Tesla","0","0","16","Tesla"
"194090","1","Creekside Marketplace - Tesla Supercharger","563 Grand Avenue","San Marcos","CA","92069","irereyes@ucdavis.edu","(-117.175992, 33.136529","1","1","1","0","Tesla","0","0","20","Tesla"
"194206","1","PARCEL A ENCASA 2","550 E Weddell Dr","Sunnyvale","CA","94089","jjbang@ucdavis.edu","(-122.012784, 37.397729","1","0","1","0","Adapter","0","2","0","ChargePoint Network"
"194237","1","US 101 - Smith River CA","10700 US-101","Smith River","CA","95567","eeboyd@ucdavis.edu","(-124.165032, 41.93302","1","0","0","0","Adapter","0","2","2","SHELL_RECHARGE"
"194250","1","COUNTY EMPLOYEE PS1 #3","2220 Moorpark Ave","San Jose","CA","95128","dchau@ucdavis.edu","(-121.934019, 37.315317","1","0","1","0","Adapter","0","2","0","ChargePoint Network"
"194251","1","COUNTY EMPLOYEE PS1 #4","2220 Moorpark Ave","San Jose","CA","95128","dchau@ucdavis.edu","(-121.934025, 37.315367","1","0","1","0","Adapter","0","2","0","ChargePoint Network"
"194893","1","400 Oyster Point Marina Plaza","400 Oyster Point , B1, #117","South San Francisco","CA","94080","eeboyd@ucdavis.edu","(-122.3824533, 37.6655539","1","0","1","0","null","0","10","0","Blink Network"
"194895","1","225 WSC","225 West Santa Clara","San Jose","CA","95113","eeboyd@ucdavis.edu","(-121.8946745, 37.335081","1","0","1","0","null","0","4","0","Blink Network"
"194909","1","Days Inn & Suites","1111 South Harbor Boulevard","Anaheim","CA","92805","nibarron@ucdavis.edu","(-117.9158076, 33.8189166","1","0","1","0","Adapter","0","2","0","Blink Network"
"195224","1","Milpitas City Hall","455 E. Calaveras Blvd.","Milpitas","CA","95035","dchau@ucdavis.edu","(-121.8990844, 37.4329175","1","0","1","0","CCS","0","2","0","Blink Network"
"195695","1","Outlets at Tejon - Tesla Supercharger","5701 Outlets at Tejon Parkway","Arvin","CA","93203","nibarron@ucdavis.edu","(-118.943854, 34.985735","1","1","1","0","Adapter","0","0","76","Tesla"
"196048","1","DC CORRIDOR LOS BANOS DC1","1458 Mercey Springs Rd","Los Banos","CA","93635","nibarron@ucdavis.edu","(-120.8352, 37.055397","1","0","0","0","Adapter","0","0","1","ChargePoint Network"
"196262","1","CalTrans - Westley Rest Area Northbound","Westley SRRA - Northbound, I-5","Westley","CA","95387","eeboyd@ucdavis.edu","(-121.3230116, 37.58406431","1","0","0","0","null","0","0","2","Non-Networked"
"196523","1","Diamond Mountain Casino & Hotel - Tesla Supercharger","900 Skyline Road","Susanville","CA","96130","eeboyd@ucdavis.edu","(-120.657908, 40.430917","1","1","1","0","Adapter","0","0","8","Tesla"
"197102","1","EV CHARGING MILPITAS EXT","1450 Escuela Pkwy","Milpitas","CA","95035","eeboyd@ucdavis.edu","(-121.900821, 37.453371","1","0","1","0","null","0","2","0","ChargePoint Network"
"197112","1","CITY OF NOVATO HAMILTON","Hamilton Theatre Parking Lot","Novato","CA","94949","jjbang@ucdavis.edu","(-122.51858, 38.056732","1","0","1","0","CCS","0","2","0","ChargePoint Network"
"197172","1","ALTABATESSUMMIT ASHBY GRG EV6","2420 Ashby Ave ASHBY GARAGE","Berkeley","CA","94705","dchau@ucdavis.edu","(-122.258484, 37.855858","1","0","1","0","Tesla","0","2","0","ChargePoint Network"
"197173","1","ALTABATESSUMMIT ASHBY GRG EV3","2420 Ashby Ave ASHBY GARAGE","Berkeley","CA","94705","dchau@ucdavis.edu","(-122.258515, 37.855967","1","0","1","0","Tesla","0","2","0","ChargePoint Network"
"197174","1","ALTABATESSUMMIT ASHBY GRG EV5","2420 Ashby Ave ASHBY GARAGE","Berkeley","CA","94705","dchau@ucdavis.edu","(-122.25847, 37.855787","1","0","1","0","Tesla","0","2","0","ChargePoint Network"
"197175","1","ALTABATESSUMMIT ASHBY GRG EV2","2420 Ashby Ave ASHBY GARAGE","Berkeley","CA","94705","dchau@ucdavis.edu","(-122.258563, 37.856127","1","0","1","0","Tesla","0","1","0","ChargePoint Network"
"197183","1","ALTABATESSUMMIT ASHBY GRG EV1","2420 Ashby Ave ASHBY GARAGE","Berkeley","CA","94705","dchau@ucdavis.edu","(-122.25856, 37.856045","1","0","1","0","Tesla","0","2","0","ChargePoint Network"
"197383","1","Carls Jr - 2025 E. Katella Ave., Anaheim","2025 E Katella Avenue","Anaheim","CA","92806","nibarron@ucdavis.edu","(-117.887863, 33.803741","1","0","1","0","Adapter","0","3","0","Blink Network"
"197443","1","Columbia College Lower Parking","11600 Columbia College Dr","Sonora","CA","95370","eeboyd@ucdavis.edu","(-120.388951, 38.028021","1","0","1","0","null","0","2","0","Non-Networked"
"197693","1","DC CORRIDOR CARL'S JR. L2","1842 Fort Jones Rd","Yreka","CA","96097","dchau@ucdavis.edu","(-122.645181, 41.702355","1","0","1","0","Tesla","0","2","0","ChargePoint Network"
"197755","1","The Marine Mammal Center","2000 Bunker Road","Sausalito","CA","94965","eeboyd@ucdavis.edu","(-122.531747, 37.83519","1","0","1","0","null","0","3","0","Blink Network"
"197781","1","SMCCD EDISON 1","20 Perimeter Rd College of San Mateo","San Mateo","CA","94010","eeboyd@ucdavis.edu","(-122.336403, 37.537345","1","0","1","0","null","0","2","0","ChargePoint Network"
"197782","1","SMCCD EDISON 2","20 Perimeter Rd College of San Mateo","San Mateo","CA","94010","eeboyd@ucdavis.edu","(-122.336458, 37.537416","1","0","1","0","null","0","2","0","ChargePoint Network"
"197783","1","SMCCD EDISON 3","20 Perimeter Rd College of San Mateo","San Mateo","CA","94402","eeboyd@ucdavis.edu","(-122.336525, 37.53744","1","0","1","0","null","0","2","0","ChargePoint Network"
"197784","1","SMCCD EDISON 4","20 Perimeter Rd College of San Mateo","San Mateo","CA","94402","eeboyd@ucdavis.edu","(-122.336586, 37.537464","1","0","1","0","null","0","2","0","ChargePoint Network"
"197785","1","SMCCD EDISON 7","20 Perimeter Rd College of San Mateo","San Mateo","CA","94010","eeboyd@ucdavis.edu","(-122.336795, 37.53764","1","0","1","0","null","0","2","0","ChargePoint Network"
"197786","1","SMCCD EDISON 5","20 Perimeter Rd College of San Mateo","San Mateo","CA","94010","eeboyd@ucdavis.edu","(-122.336634, 37.537521","1","0","1","0","null","0","2","0","ChargePoint Network"
"198124","1","MARTINEZ CA CITY HALL 02","525 Henrietta St","Martinez","CA","94553","kcacastro@ucdavis.edu","(-122.135098, 38.013956","1","0","1","0","Adapter","0","2","0","ChargePoint Network"
"198184","1","DC CORRIDOR DUNSMUIR DC","4917 Dunsmuir Ave","Dunsmuir","CA","96025","eeboyd@ucdavis.edu","(-122.276237, 41.222996","1","0","0","0","Adapter","0","0","1","ChargePoint Network"
"199280","1","HOSPITAL MMCMS SO PARK 1","830 Pine St","Mount Shasta","CA","96067","dchau@ucdavis.edu","(-122.320668, 41.31813","1","0","1","0","Tesla","0","2","0","ChargePoint Network"
"199283","1","HOSPITAL MMCMS SO PARK 2","914 Pine St","Mount Shasta","CA","96067","dchau@ucdavis.edu","(-122.321199, 41.318661","1","0","1","0","Tesla","0","2","0","ChargePoint Network"
"199299","1","HOSPITAL SMMC SF EV 03","450 Stanyan St","San Francisco","CA","94117","dchau@ucdavis.edu","(-122.453587, 37.774158","1","0","1","0","CCS","0","2","0","ChargePoint Network"
"199304","1","HOSPITAL SJMC 01","1800 N California St","Stockton","CA","95204","irereyes@ucdavis.edu","(-121.287841, 37.970424","1","0","1","0","Adapter","0","2","0","ChargePoint Network"
"199311","1","HOSPITAL SECH EV 01","2455 Sister Mary Columba Dr","Red Bluff","CA","96080","dchau@ucdavis.edu","(-122.220444, 40.148333","1","0","1","0","Tesla","0","2","0","ChargePoint Network"
"199333","1","HOSPITAL SECH EV 02","2455 Sister Mary Columba Dr","Red Bluff","CA","96080","dchau@ucdavis.edu","(-122.220412, 40.148296","1","0","1","0","Tesla","0","2","0","ChargePoint Network"
"199384","1","DC CORRIDOR LUCKY7 CASINO 2","350 N Indian Rd","Smith River","CA","95567","eeboyd@ucdavis.edu","(-124.202217, 41.956729","1","0","0","0","null","0","0","1","ChargePoint Network"
"199501","1","DC CORRIDOR BENBOW INN DC","445 Lake Benbow Dr","Garberville","CA","95542","eeboyd@ucdavis.edu","(-123.790085, 40.067257","1","0","0","0","Adapter","0","0","1","ChargePoint Network"
"200752","1","DC CORRIDOR DC CASTAIC 2","27923 Sloan Canyon Rd","Castaic","CA","91384","kcacastro@ucdavis.edu","(-118.626095, 34.496218","1","0","0","0","Adapter","0","0","1","ChargePoint Network"
"200753","1","DC CORRIDOR DC CASTAIC 1","27923 Sloan Canyon Rd","Castaic","CA","91384","kcacastro@ucdavis.edu","(-118.626065, 34.496216","1","0","0","0","Adapter","0","0","1","ChargePoint Network"
"201166","1","SANDPIPER EVC SANDPIPER 1","999 Marshall Rd","Vacaville","CA","95687","jjbang@ucdavis.edu","(-121.9758, 38.344955","1","0","1","0","CCS","0","2","0","ChargePoint Network"
"201233","1","DC CORRIDOR CLOVERDALE DC2","1139 S Cloverdale Blvd","Cloverdale","CA","95425","laulin@ucdavis.edu","(-123.013309, 38.784669","1","0","0","0","CCS","0","0","1","ChargePoint Network"
"201677","1","Bravo Farms - Tesla Supercharger","33341 Bernard Drive","Kettleman City","CA","93239","eeboyd@ucdavis.edu","(-119.957777, 35.986107","1","1","1","0","null","0","0","55","Tesla"
"202151","1","DC CORRIDOR GROVELAND M DC1","18990 CA-120","Groveland","CA","95321","eeboyd@ucdavis.edu","(-120.226499, 37.840565","1","0","0","0","null","0","0","1","ChargePoint Network"
"202253","1","DC CORRIDOR GROVELAND M DC2","18990 CA-120","Groveland","CA","95321","eeboyd@ucdavis.edu","(-120.226534, 37.840572","1","0","0","0","null","0","0","1","ChargePoint Network"
"202640","1","Foothill High School","9733 Deschutes Rd","Palo Cedro","CA","96073","dchau@ucdavis.edu","(-122.234671, 40.568975","1","0","1","0","Tesla","0","4","0","EV Connect"
"202662","1","DC CORRIDOR NUGGET L2","130 Browns Valley Pkwy","Vacaville","CA","95688","dchau@ucdavis.edu","(-121.967967, 38.364741","1","0","1","0","Adapter","0","2","0","ChargePoint Network"
"202947","1","HUDSON875 GW 1","875 Howard St","San Francisco","CA","94103","dchau@ucdavis.edu","(-122.403957, 37.781943","1","0","1","0","Adapter","0","2","0","ChargePoint Network"
"204492","1","LODI, CA EV LODI FINANCE","310 W Elm St","Lodi","CA","95240","dchau@ucdavis.edu","(-121.277214, 38.135166","1","0","1","0","CCS","0","2","0","ChargePoint Network"
"204665","1","ESSEX 420 STATION","420 Station Park Cir","San Mateo","CA","94402","dchau@ucdavis.edu","(-122.308063, 37.554888","1","0","1","0","CCS","0","2","0","ChargePoint Network"
"204953","1","FEATHER RIVER FEATHER RIVER","4512 Feather River Dr","Stockton","CA","95219","dchau@ucdavis.edu","(-121.34702, 37.982952","1","0","1","0","CCS","0","2","0","ChargePoint Network"
"205277","1","Topline Milpitas Square (Milpitas, CA)","320 Barber Ct","Milpitas","CA","95035","dchau@ucdavis.edu","(-121.91823, 37.4229","1","0","0","0","CCS","0","0","4","Electrify America"
"205600","1","UOP CHARGERS LOT 7","897 Presidents Dr","Stockton","CA","95211","irereyes@ucdavis.edu","(-121.311479, 37.982053","1","0","1","0","Adapter","0","2","0","ChargePoint Network"
"205601","1","UOP CHARGERS LOT 4","3601 Pacific Ave","Stockton","CA","95211","irereyes@ucdavis.edu","(-121.312299, 37.978008","1","0","1","0","Adapter","0","2","0","ChargePoint Network"
"205603","1","UOP CHARGERS LOT 14","1212 Brookside Rd","Stockton","CA","95207","irereyes@ucdavis.edu","(-121.317285, 37.981251","1","0","1","0","Adapter","0","2","0","ChargePoint Network"
"205609","1","UOP CHARGERS LOT 10","797 Brookside Rd","Stockton","CA","95207","dchau@ucdavis.edu","(-121.313063, 37.984316","1","0","1","0","CCS","0","2","0","ChargePoint Network"
"206101","1","EXPANSIVE STATION1-2150","2150 N 1st St","San Jose","CA","95131","eeboyd@ucdavis.edu","(-121.919865, 37.37755","1","0","1","0","null","0","2","0","ChargePoint Network"
"206269","1","Auburn, CA - Tesla Supercharger","13437 Bowman Road","Auburn","CA","95603","irereyes@ucdavis.edu","(-121.058145, 38.926331","1","1","1","0","Adapter","0","0","12","Tesla"
"206492","1","CUPERTINO ADA STATION 2","10800 Torre Ave","Cupertino","CA","95014","irereyes@ucdavis.edu","(-122.028379, 37.317671","1","0","1","0","Tesla","0","1","0","ChargePoint Network"
"206493","1","CUPERTINO ADA STATION 1","10800 Torre Ave","Cupertino","CA","95014","irereyes@ucdavis.edu","(-122.028379, 37.317649","1","0","1","0","Tesla","0","1","0","ChargePoint Network"
"206611","1","Weaverville, CA - Tesla Supercharger","1665  Main Street","Weaverville","CA","96093","eeboyd@ucdavis.edu","(-122.928066, 40.72053","1","1","1","0","Adapter","0","0","8","Tesla"
"206612","1","Union Square Marketplace - Tesla Supercharger","34536  Alvarado-Niles Road","Union City","CA","94587","dchau@ucdavis.edu","(-122.02045, 37.587162","1","1","1","0","Tesla","0","0","12","Tesla"
"206766","1","OAKLEY CIVIC C1 OAKLEY CIV EV1","3231 Main St","Oakley","CA","94561","kcacastro@ucdavis.edu","(-121.718255, 37.996903","1","0","1","0","Adapter","0","1","0","ChargePoint Network"
"206904","1","SAN CARLOS STATION 1","657 walnut street","San Carlos","CA","94070","dchau@ucdavis.edu","(-122.26097, 37.505978","1","0","1","0","CCS","0","1","0","ChargePoint Network"
"206905","1","SAN CARLOS STATION 2","657 walnut street","San Carlos","CA","94070","dchau@ucdavis.edu","(-122.261275, 37.50573","1","0","1","0","CCS","0","1","0","ChargePoint Network"
"206906","1","SAN CARLOS STATION 3","657 walnut street","San Carlos","CA","94070","irereyes@ucdavis.edu","(-122.261074, 37.506066","1","0","1","0","Adapter","0","2","0","ChargePoint Network"
"207276","1","Morada Ranch - Tesla Supercharger","4255  East Morada Lane","Stockton","CA","95212","nibarron@ucdavis.edu","(-121.261056, 38.038927","1","1","1","0","Tesla","0","0","12","Tesla"
"213107","1","East Middlefield Road","199 E Middlefield Rd","Mountain View","CA","94043","eeboyd@ucdavis.edu","(-122.0620634, 37.3976662","1","0","0","0","null","0","0","8","eVgo Network"
"215015","1","DC CORRIDOR LODI SHELL DC2","6437 Thornton Rd","Lodi","CA","95242","dchau@ucdavis.edu","(-121.39468, 38.115037","1","0","0","0","CCS","0","0","1","ChargePoint Network"
"216365","1","Golden Corral - Tesla Supercharger","2850   West Grant Line Road","Tracy","CA","95304","eeboyd@ucdavis.edu","(-121.467661, 37.752906","1","1","1","0","null","0","0","12","Tesla"
"216448","1","SANDPIPER EVC SANDPIPER 2","999 Marshall Rd","Vacaville","CA","95687","jjbang@ucdavis.edu","(-121.975655, 38.34496","1","0","1","0","Adapter","0","2","0","ChargePoint Network"
"216575","1","OAKLEY CIVIC C1 OAKLEY CIV EV2","3231 Main St","Oakley","CA","94561","kcacastro@ucdavis.edu","(-121.717836, 37.99703","1","0","1","0","Adapter","0","2","0","ChargePoint Network"
"217096","1","Holiday Market - Tesla Supercharger","20635  Gas Point Road","Cottonwood","CA","96022","dchau@ucdavis.edu","(-122.288043, 40.389124","1","1","1","0","Tesla","0","0","12","Tesla"
"218213","1","1199 E Beach Street (US-TL7-QXE-2)","1199 E Beach Street","San Francisco","CA","94129","eeboyd@ucdavis.edu","(-122.449455, 37.806096","1","0","1","0","null","0","1","0","RIVIAN_WAYPOINTS"
"218530","1","Arroyo High School","4921 Cedar Avenue","El Monte","CA","91732","eeboyd@ucdavis.edu","(-118.021125, 34.093826","1","0","1","0","null","0","3","0","SHELL_RECHARGE"
"218551","1","PF CA SAR SAR","12930 Saratoga Ave","Saratoga","CA","95070","dchau@ucdavis.edu","(-122.002284, 37.279935","1","0","1","0","Adapter","0","20","0","POWERFLEX"
"218607","1","Willow Creek Maintenance Station","634 Highway 96","Willow Creek","CA","95573","eeboyd@ucdavis.edu","(-123.6369148, 40.9476387","1","0","0","0","Adapter","0","0","1","Non-Networked"
"218609","1","Shell","14385 Wonderland Blvd","Redding","CA","96003","dchau@ucdavis.edu","(-122.3380304, 40.7068881","1","0","1","0","Tesla","0","1","0","Non-Networked"
"218923","1","WorldMark by Wyndham - Angels Camp","123 Selkirk Ranch Road","Angels Camp","CA","95222","eeboyd@ucdavis.edu","(-120.5534091, 38.0703582","1","0","1","0","null","0","2","0","Blink Network"
"219000","1","549 Clara St","549 Clara St","Los Angeles","CA","90012","kcacastro@ucdavis.edu","(-118.232109, 34.057116","1","0","1","0","Adapter","0","1","0","FLO"
"219765","1","HILTON SAN FRAN STATION 2","600 Airport Blvd.","Burlingame","CA","94010","eeboyd@ucdavis.edu","(-122.343423, 37.589505","1","0","1","0","null","0","1","0","ChargePoint Network"
"220380","1","EVSP WALGREENS STORE 4570","3001 Taraval St","San Francisco","CA","94116","dchau@ucdavis.edu","(-122.498475, 37.741657","1","0","1","0","Adapter","0","1","0","ChargePoint Network"
"220767","1","WPMI WPM STN 1","8038 Chilnualna Falls Rd","Wawona","CA","95389","eeboyd@ucdavis.edu","(-119.640503, 37.548774","1","0","1","0","null","0","2","0","ChargePoint Network"
"220936","1","MDP CHARGER CHARGER 1","2175 N California Blvd","Walnut Creek","CA","94596","irereyes@ucdavis.edu","(-122.066261, 37.908772","1","0","1","0","CCS","0","2","0","ChargePoint Network"
"221242","1","Barbara Lee Senior Center","40 N Milpitas Blvd","Milpitas","CA","95035","dchau@ucdavis.edu","(-121.8992168, 37.4337395","1","0","1","0","CCS","0","4","0","Blink Network"
"222489","1","Healdsburg","33 Healdsburg Ave","Healdsburg","CA","95448","irereyes@ucdavis.edu","(-122.864024, 38.603153","1","0","0","0","CCS","0","2","2","SHELL_RECHARGE"
"222899","1","Eagle Valley","515 Keystone Blvd","Patterson","CA","95363","eeboyd@ucdavis.edu","(-121.162293, 37.474551","1","0","1","0","null","0","2","0","Non-Networked"
"224402","1","CITY OF SONOMA CITYSONOMA_2","152 E Napa St","Sonoma","CA","95476","nibarron@ucdavis.edu","(-122.455455, 38.29211","1","0","1","0","CCS","0","1","0","ChargePoint Network"
"224445","1","St Jorge Winery","22769 Bender Rd","Acampo","CA","95220","dchau@ucdavis.edu","(-121.317527, 38.191459","1","0","1","0","CCS","0","1","0","Blink Network"
"225670","1","TUSD - BOHN BOHN ELEM 1","350 E Mt Diablo Ave","Tracy","CA","95376","eeboyd@ucdavis.edu","(-121.420621, 37.728918","1","0","1","0","null","0","2","0","ChargePoint Network"
"225671","1","TUSD - BOHN BOHN ELEM 2","350 E Mt Diablo Ave","Tracy","CA","95376","kcacastro@ucdavis.edu","(-121.42068, 37.72891","1","0","1","0","CCS","0","2","0","ChargePoint Network"
"225689","1","HANOVER COMPANY STATION 1","717 W Julian St","San Jose","CA","95126","eeboyd@ucdavis.edu","(-121.906664, 37.333913","1","0","1","0","null","0","2","0","ChargePoint Network"
"225927","1","Sheraton Park Hotel","1855 South Harbor Dr","Anaheim","CA","92802","nibarron@ucdavis.edu","(-117.916878, 33.800827","1","0","1","0","Adapter","0","10","0","EVRANGE"
"226070","1","Main Location","400 E. Main, Suite 740","Stockton","CA","95202","irereyes@ucdavis.edu","(-121.2849885, 37.9528464","1","0","1","0","Tesla","0","2","0","Blink Network"
"226529","1","Hotel Mission De Oro - Tesla Supercharger","13070 CA-33","Santa Nella","CA","95322","nibarron@ucdavis.edu","(-121.01207, 37.100253","1","1","1","0","Adapter","0","0","12","Tesla"
"226533","1","Countryside Plaza - Tesla Supercharger","1680 Countryside Drive","Turlock","CA","95380","mpfavetti@ucdavis.edu","(-120.8761, 37.50877","1","1","1","0","NACS","0","0","16","Tesla"
"226641","1","TRAC953 CHARGER #35","5655 Hood Wy","Tracy","CA","95377","irereyes@ucdavis.edu","(-121.507596, 37.728723","1","0","1","0","Adapter","0","1","0","ChargePoint Network"
"226642","1","TRAC953 CHARGER #34","5655 Hood Wy","Tracy","CA","95377","eeboyd@ucdavis.edu","(-121.507505, 37.728599","1","0","1","0","null","0","2","0","ChargePoint Network"
"226646","1","Fortuna","1805 Alamar Way","Fortuna","CA","95540","eeboyd@ucdavis.edu","(-124.15304, 40.578868","1","0","0","0","Adapter","0","2","2","SHELL_RECHARGE"
"226705","1","TRAC953 CHARGER #36","5655 Hood Wy","Tracy","CA","95377","eeboyd@ucdavis.edu","(-121.507597, 37.728734","1","0","1","0","null","0","2","0","ChargePoint Network"
"227362","1","TUSD MONTEVISTA MONTE VISTA MS1","751 W Lowell Ave","Tracy","CA","95376","eeboyd@ucdavis.edu","(-121.436735, 37.748583","1","0","1","0","null","0","2","0","ChargePoint Network"
"227363","1","TUSD MONTEVISTA MONTE VISTA MS2","751 W Lowell Ave","Tracy","CA","95376","eeboyd@ucdavis.edu","(-121.436756, 37.748566","1","0","1","0","null","0","1","0","ChargePoint Network"
"227364","1","TUSD MONTEVISTA MONTE VISTA MS3","751 W Lowell Ave","Tracy","CA","95376","dchau@ucdavis.edu","(-121.436724, 37.748575","1","0","1","0","CCS","0","1","0","ChargePoint Network"
"227402","1","Heritage Village Offices","51 E Campbell Ave","Campbell","CA","95008","eeboyd@ucdavis.edu","(-121.9486887, 37.2877354","1","0","1","0","null","0","2","0","EVMATCH"
"227699","1","Solano 80 Shopping Center - Tesla Supercharger","2155  Solano Avenue","Vallejo","CA","94590","irereyes@ucdavis.edu","(-122.230355, 38.104548","1","1","1","0","Tesla","0","0","20","Tesla"
"227703","1","Buttonwillow Raceway - Tesla Supercharger","24551  West Lerdo Highway","Buttonwillow","CA","93206","nibarron@ucdavis.edu","(-119.554083, 35.497954","1","1","1","0","Adapter","0","0","16","Tesla"
"227708","1","Power Market - Tesla Supercharger","192 Lathrop Road","Lathrop","CA","95330","dchau@ucdavis.edu","(-121.285962, 37.82615","1","1","1","0","Tesla","0","0","11","Tesla"
"228023","1","UC Hastings Parking Garage","376 Larkin St","San Francisco","CA","94102","dchau@ucdavis.edu","(-122.41668, 37.781147","1","0","0","0","Adapter","0","1","2","eVgo Network"
"228039","1","Marsh Manor Shopping Center","3640 Florence St","Redwood City","CA","94063","dchau@ucdavis.edu","(-122.188966, 37.478278","1","0","0","0","Adapter","0","0","3","eVgo Network"
"228047","1","Cupertino Village","10869 N Wolfe Rd","Cupertino","CA","95014","eeboyd@ucdavis.edu","(-122.016164, 37.336232","1","0","0","0","null","0","1","2","eVgo Network"
"228131","1","Hampton Inn Los Angeles-Orange County-Cypress","10900 Yamaha Way","Cypress","CA","90630","nibarron@ucdavis.edu","(-118.0160171, 33.8046079","1","0","0","0","Adapter","0","0","6","eVgo Network"
"228166","1","Whole Foods San Francisco -Trinity Place","1185 Market St","San Francisco","CA","94103","dchau@ucdavis.edu","(-122.41375, 37.7782","1","0","0","0","Adapter","0","0","5","eVgo Network"
